ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-AA-3966-01A	377.680998762305	1887.98404454141	2265.66504330372	0.591756267052075	COAD
TCGA-AA-3516-01A	-634.624760352188	888.382891733856	253.758131381669	0.800758453689256	COAD
TCGA-A6-2676-01A	-136.297087967499	1565.43922162824	1429.14213366074	0.686036706062458	COAD
TCGA-AA-3846-01A	-692.080313244479	742.840083653793	50.7597704093143	0.818248847764995	COAD
TCGA-AA-3544-01A	181.657832499126	1583.23785988109	1764.89569238021	0.649360265085009	COAD
TCGA-AA-3956-01A	-393.434461100476	548.338780034476	154.904318934	0.809365509656454	COAD
TCGA-AA-3532-01A	8.18434272701909	1349.56648068414	1357.75082341116	0.693623373890184	COAD
TCGA-AA-3955-01A	-1023.51032284121	107.973512297434	-915.536810543778	0.891297747947563	COAD
TCGA-CK-5912-01A	-685.343654696103	-70.8069149480806	-756.150569644184	0.880446587498601	COAD
TCGA-AD-6895-01A	-351.724728930362	819.091198171294	467.366469240932	0.781586545142438	COAD
TCGA-AA-3556-01A	-742.494670120021	529.400499186938	-213.094170933083	0.839894535196485	COAD
TCGA-CM-6678-01A	-894.863105023454	-325.366162990069	-1220.22926801352	0.91067896687784	COAD
TCGA-AA-3851-01A	-532.310918548286	887.231234514382	354.920315966096	0.791775871771141	COAD
TCGA-CM-5860-01A	477.56459908758	665.220416656158	1142.78501574374	0.716004206570621	COAD
TCGA-A6-5661-01A	-852.210698137846	335.731588296656	-516.47910984119	0.863224316566896	COAD
TCGA-AA-A02F-01A	-1037.97684393477	-622.671994214377	-1660.64883814915	0.935465216175894	COAD
TCGA-AA-3861-01A	-1417.40072223189	807.407147966899	-609.993574264988	0.870072363334019	COAD
TCGA-DM-A1DA-01A	-1392.9207287055	-269.343100527326	-1662.26382923283	0.935548972035405	COAD
TCGA-CM-6162-01A	1368.02390860731	1713.60850331638	3081.63241192369	0.491195089479851	COAD
TCGA-AA-3522-01A	-1108.81244621424	509.259598034719	-599.552848179516	0.869315897579584	COAD
TCGA-AA-A00U-01A	-1032.49739018113	-11.3374373231824	-1043.83482750431	0.899678266475691	COAD
TCGA-F4-6807-01A	860.082708302147	1350.06948205439	2210.15219035653	0.598305307093228	COAD
TCGA-AA-3930-01A	-354.424115134965	967.103645829194	612.679530694229	0.768104001811916	COAD
TCGA-AZ-6599-01A	-1879.72802220522	-397.233086092475	-2276.96110829769	0.963569045862926	COAD
TCGA-AA-3947-01A	59.8358577267884	889.837694877953	949.673552604741	0.735502505179838	COAD
TCGA-AA-3841-01A	-374.365439786782	926.723049647926	552.357609861144	0.773743612967371	COAD
TCGA-CM-6171-01A	-831.164268348584	402.601109037654	-428.56315931093	0.856637887509895	COAD
TCGA-CM-4743-01A	-836.530927825009	706.659677727135	-129.871250097874	0.833201714154662	COAD
TCGA-AA-3814-01A	201.204266979533	1180.23389672001	1381.43816369954	0.691114552097753	COAD
TCGA-NH-A6GA-01A	-953.909998328217	-2.64355743774642	-956.553555765964	0.894011510860663	COAD
TCGA-A6-2675-01A	494.174724094111	997.167659144879	1491.34238323899	0.67936531764738	COAD
TCGA-G4-6297-01A	334.576450301679	749.770146014908	1084.34659631659	0.721966114737879	COAD
TCGA-A6-5656-01B	1053.54702196841	710.639472724101	1764.18649469251	0.649439429147425	COAD
TCGA-DM-A0X9-01A	-1092.72720318549	190.923823143441	-901.803380042053	0.890381887413899	COAD
TCGA-AA-3553-01A	-251.894741505286	957.665735652307	705.770994147022	0.75928268243492	COAD
TCGA-DM-A0XD-01A	-787.035425957817	-102.071045840154	-889.106471797971	0.88953193174012	COAD
TCGA-AA-3511-01A	-47.866646286102	235.571644051168	187.704997765066	0.806528405885722	COAD
TCGA-A6-A56B-01A	-423.514542830432	-260.626863043163	-684.141405873595	0.875385727950779	COAD
TCGA-A6-5667-01A	-421.006955348306	-82.1180424423678	-503.124997790673	0.862233094997878	COAD
TCGA-AA-3866-01A	389.594301469376	1633.11234535314	2022.70664682251	0.620122821372983	COAD
TCGA-AA-A017-01A	-545.026976008753	232.764653457661	-312.262322551092	0.847705933824061	COAD
TCGA-CM-6674-01A	-171.288749798784	734.787020813616	563.498271014832	0.772706605563653	COAD
TCGA-DM-A1D8-01A	-1322.37667253335	-413.423543109634	-1735.80021564299	0.939306905323588	COAD
TCGA-CM-6170-01A	-166.741613302404	525.146798740447	358.405185438043	0.791463314528808	COAD
TCGA-AZ-4616-01A	-676.84654005171	548.47834263879	-128.368197412919	0.833079691901925	COAD
TCGA-AA-3994-01A	-501.799448785484	448.838044509238	-52.9614042762454	0.826906019990333	COAD
TCGA-AA-3877-01A	69.3736837845571	1274.85814136534	1344.2318251499	0.695051468784	COAD
TCGA-WS-AB45-01A	1950.12830361573	2252.37004552909	4202.49834914483	0.34189353160319	COAD
TCGA-AA-A00L-01A	-1227.89115465471	-200.0478217918	-1427.93897644651	0.922849375445074	COAD
TCGA-CM-5864-01A	-1005.39598775115	240.844135267258	-764.551852483891	0.881030639044314	COAD
TCGA-CA-5254-01A	-417.052479336044	-23.3438712071181	-440.396350543162	0.857532731808534	COAD
TCGA-D5-6898-01A	46.8460098727133	672.697614609036	719.54362448175	0.757965512776651	COAD
TCGA-AA-3696-01A	-807.939877624377	-250.794845500992	-1058.73472312537	0.900630914094757	COAD
TCGA-DM-A280-01A	-859.393881433944	55.7847077085532	-803.609173725391	0.883728269788088	COAD
TCGA-AA-A00O-01A	-15.6618461635426	330.046846488846	314.385000325303	0.79539623390713	COAD
TCGA-QG-A5YW-01A	-705.7226206828	640.297771742653	-65.4248489401463	0.82793343073576	COAD
TCGA-AD-6965-01A	-868.858104515745	-139.910134266782	-1008.76823878253	0.89741925569813	COAD
TCGA-CK-4948-01B	-108.866848864146	452.51442412609	343.647575261944	0.792785502139957	COAD
TCGA-DM-A1HA-01A	-1955.364779321	-317.484888549009	-2272.84966787001	0.963407455316153	COAD
TCGA-5M-AAT5-01A	-1501.10566427636	-454.116120412105	-1955.22178468847	0.949867866105626	COAD
TCGA-A6-2672-01A	83.8001740794952	1839.00228527986	1922.80245935935	0.631560315903973	COAD
TCGA-F4-6809-01A	175.115328167888	909.648251467068	1084.76357963496	0.72192376161382	COAD
TCGA-CM-4748-01A	-307.887466367135	481.728895169927	173.841428802792	0.80772982411355	COAD
TCGA-AA-3858-01A	-386.329430876227	448.809484499647	62.48005362342	0.817258640070765	COAD
TCGA-D5-6531-01A	-130.572999313155	765.892800822193	635.319801509038	0.765971752985175	COAD
TCGA-AA-3662-01A	-328.297585026378	918.508308636278	590.2107236099	0.770211715131704	COAD
TCGA-AM-5820-01A	-560.120782387638	-66.5120291834833	-626.632811571122	0.871273707696546	COAD
TCGA-AA-A02K-01A	-1351.19741892253	-202.822401563609	-1554.01982048614	0.929819181951271	COAD
TCGA-G4-6310-01A	-556.424131334826	-663.22876141057	-1219.6528927454	0.910644011958773	COAD
TCGA-AD-6889-01A	-1058.18325595161	58.9078000215541	-999.275455930057	0.896803632791702	COAD
TCGA-AA-3872-01A	637.295713961864	924.778936823582	1562.07465078545	0.671710026850878	COAD
TCGA-AA-A01R-01A	-645.239796156155	1529.35946985855	884.1196737024	0.741987842149103	COAD
TCGA-AA-3975-01A	-459.426805527098	571.853323298643	112.426517771545	0.813011746832297	COAD
TCGA-5M-AAT6-01A	343.331206348736	1472.42019833442	1815.75140468315	0.643665212630207	COAD
TCGA-D5-6931-01A	-275.665014891092	794.083866830101	518.418851939009	0.776889973160486	COAD
TCGA-D5-6924-01A	460.707501708666	1034.94938047893	1495.6568821876	0.678900452254001	COAD
TCGA-AA-3860-01A	-19.8082271994278	980.482091141789	960.673863942361	0.734407539769972	COAD
TCGA-A6-5665-01B	-59.9610522145181	627.234259895418	567.2732076809	0.77235475384924	COAD
TCGA-5M-AATA-01A	-624.694231374351	286.166371752658	-338.527859621693	0.849744829054375	COAD
TCGA-D5-6540-01A	-702.053935401001	553.783142598596	-148.270792802405	0.834692154373502	COAD
TCGA-CA-6718-01A	-192.763913169698	1521.13041700132	1328.36650383162	0.696723928912803	COAD
TCGA-AA-3986-01A	-499.198337075424	1557.46078032354	1058.26244324812	0.724610107085762	COAD
TCGA-G4-6323-01A	-1641.90012797296	916.416692902912	-725.48343507005	0.878303270928362	COAD
TCGA-A6-A566-01A	1594.87730970031	1766.14954249459	3361.02685219491	0.455068706182383	COAD
TCGA-AZ-6608-01A	-1992.6303499019	-446.916853448039	-2439.54720334994	0.969677168142343	COAD
TCGA-AA-3712-01A	-209.045373616846	250.24230099397	41.196927377124	0.819054986496415	COAD
TCGA-A6-5662-01A	-659.184780529823	-222.312868151131	-881.497648680955	0.88902110152252	COAD
TCGA-AA-3831-01A	-585.402365977269	721.417214562572	136.014848585303	0.810990849981655	COAD
TCGA-AA-A02H-01A	-860.042330745264	-52.0288702123218	-912.071200957586	0.891066973527517	COAD
TCGA-CM-6676-01A	-453.751767143765	-290.358650294033	-744.110417437797	0.879607229888436	COAD
TCGA-AD-6899-01A	454.492974888129	1187.77576246357	1642.2687373517	0.662943149750234	COAD
TCGA-AA-3685-01A	-234.701484072408	1249.54771622677	1014.84623215437	0.728987370320084	COAD
TCGA-CK-5915-01A	-1326.59204881491	-647.571829904214	-1974.16387871912	0.950733514723044	COAD
TCGA-AA-3548-01A	-497.385324548173	764.225294847452	266.839970299279	0.799606765181141	COAD
TCGA-F4-6569-01A	1184.54268886367	1106.32600114872	2290.86869001239	0.588769911529683	COAD
TCGA-F4-6461-01A	-20.5628219608707	624.162917502114	603.600095541243	0.768956716365382	COAD
TCGA-F4-6854-01A	-243.991442326347	342.193439924545	98.2019975981976	0.814225702856711	COAD
TCGA-F4-6856-01A	-882.380593485091	227.221556322637	-655.159037162455	0.873321188850369	COAD
TCGA-AY-A54L-01A	-2046.99100281082	-639.030541128642	-2686.02154393946	0.977882578660781	COAD
TCGA-AA-3538-01A	-328.841996994733	255.152122877483	-73.6898741172501	0.828613221339118	COAD
TCGA-AA-3842-01A	-57.7128179281287	541.515850191408	483.803032263279	0.780079239171388	COAD
TCGA-AZ-4308-01A	23.5221739611374	603.989407314003	627.51158127514	0.766708083959179	COAD
TCGA-CK-6746-01A	-931.823156152141	1214.72759585805	282.90443970591	0.798188461191201	COAD
TCGA-AA-3509-01A	-593.96434925748	589.29138505637	-4.67296420111029	0.82289931086266	COAD
TCGA-AA-3680-01A	-926.778901568395	598.495144978303	-328.283756590092	0.848951118560688	COAD
TCGA-NH-A8F7-06A	-1888.22452792928	-948.820294372191	-2837.04482230147	0.982278560353008	COAD
TCGA-AA-3542-01A	-873.591973647949	230.128971355244	-643.463002292705	0.872483551332598	COAD
TCGA-A6-5656-01A	-1129.12915241517	-286.659450359554	-1415.78860277473	0.922160960236827	COAD
TCGA-AD-6964-01A	832.954701266766	1959.27448125809	2792.22918252486	0.527743902572804	COAD
TCGA-A6-6650-01B	-831.536957842168	-105.153308600994	-936.690266443162	0.89270135050836	COAD
TCGA-A6-6140-01A	-1278.73526171339	163.204186821698	-1115.53107489169	0.904222725903594	COAD
TCGA-AA-A024-01A	-1362.76940802625	-38.9626403715051	-1401.73204839776	0.921360885108675	COAD
TCGA-A6-2682-01A	-23.1585324249258	781.123608301821	757.965075876895	0.754274651286353	COAD
TCGA-CM-6675-01A	-970.210432221722	-162.79148297538	-1133.0019151971	0.905314956840648	COAD
TCGA-DM-A1D7-01A	-1041.79548955936	-23.0381520002917	-1064.83364155965	0.901019615385608	COAD
TCGA-4T-AA8H-01A	-1936.96206543245	-525.225711280404	-2462.18777671285	0.9704840090396	COAD
TCGA-A6-6653-01A	-550.9037283298	513.99797756814	-36.9057507616599	0.825578410650166	COAD
TCGA-AA-3666-01A	-706.178080230276	731.716347616631	25.5382673863548	0.820371511259941	COAD
TCGA-F4-6460-01A	1.35949634166168	428.776123045963	430.135619387625	0.784983941541387	COAD
TCGA-AA-3655-01A	-470.256089533953	346.293172621999	-123.962916911954	0.832721824649048	COAD
TCGA-AA-3673-01A	-641.649543355931	361.855597767206	-279.793945588726	0.845168122717179	COAD
TCGA-AA-3952-01A	-119.811185047323	432.416451939286	312.605266891963	0.795554544218804	COAD
TCGA-T9-A92H-01A	-1446.08327599286	-274.514834124467	-1720.59811011733	0.938538991147359	COAD
TCGA-AY-4070-01A	-674.106690753104	403.632833103979	-270.473857649124	0.844436092071671	COAD
TCGA-AY-A8YK-01A	-1149.83047276424	-81.8442171141434	-1231.67468987839	0.91137173693167	COAD
TCGA-CK-4950-01A	-589.005272403376	988.964040138533	399.958767735157	0.787720447170777	COAD
TCGA-F4-6570-01A	456.65847411749	1666.79984726021	2123.4583213777	0.608453249451436	COAD
TCGA-AZ-6600-01A	166.763957360413	772.265286319514	939.029243679927	0.736560208722139	COAD
TCGA-AA-A00J-01A	-422.443268643195	345.29128585919	-77.1519827840052	0.828897614160302	COAD
TCGA-AA-3667-01A	-707.167525604921	628.116637877322	-79.050887727599	0.829053507653881	COAD
TCGA-AA-3554-01A	293.354080651309	1571.97517738768	1865.32925803899	0.63807872949271	COAD
TCGA-AZ-6606-01A	-1479.03609377688	-140.548208756767	-1619.58430253365	0.933317897580272	COAD
TCGA-AA-3852-01A	-80.1264883040192	847.950236436876	767.823748132857	0.75332372982499	COAD
TCGA-D5-6922-01A	196.349696433496	337.43835423631	533.788050669806	0.775467525005563	COAD
TCGA-A6-6137-01A	-885.628573065363	708.521277059963	-177.107296005401	0.837015779236955	COAD
TCGA-AA-3495-01A	-787.62635197268	659.567954420215	-128.058397552465	0.833054536394166	COAD
TCGA-A6-6650-01A	-1268.1415672133	-349.673421096028	-1617.81498830932	0.933224615214763	COAD
TCGA-AA-3489-01A	1280.53849024193	1943.5219197606	3224.06041000253	0.472878230629065	COAD
TCGA-G4-6322-01A	-871.598172909029	138.285305235016	-733.312867674013	0.878852161210889	COAD
TCGA-SS-A7HO-01A	-1465.85301556459	-683.792706527218	-2149.64572209181	0.958402675245837	COAD
TCGA-AA-3976-01A	-558.573139311094	278.487025284363	-280.086114026731	0.84519104503188	COAD
TCGA-AA-3811-01A	-544.309488915639	665.257120272155	120.947631356517	0.812282835773899	COAD
TCGA-AD-A5EJ-01A	-848.6926525043	36.5569155086614	-812.135736995638	0.884313326986284	COAD
TCGA-A6-2674-01B	1088.18711735112	1480.45829516822	2568.64541251934	0.555331704917035	COAD
TCGA-AA-3819-01A	-915.092975475711	158.812565103895	-756.280410371817	0.880455624128206	COAD
TCGA-A6-3809-01B	441.02545498034	1568.90976474431	2009.93521972465	0.621592439759941	COAD
TCGA-AA-A02Y-01A	-1957.40446727757	348.166939982769	-1609.2375272948	0.932771499328513	COAD
TCGA-AZ-6603-01A	-17.1203697864159	673.15849484114	656.038125054725	0.76401309853029	COAD
TCGA-AA-A022-01A	-375.561666561491	1310.784153248	935.222486686504	0.736938042100004	COAD
TCGA-G4-6626-01A	-1475.26457269711	-338.046171507036	-1813.31074420415	0.943149445315534	COAD
TCGA-AA-3875-01A	-445.051044717991	986.548793215075	541.497748497084	0.774752491049611	COAD
TCGA-G4-6306-01A	-1876.10498532924	63.9650405855317	-1812.13994474371	0.943092310531759	COAD
TCGA-G4-6320-01A	-1507.29857033529	-86.9197213828643	-1594.21829171815	0.931974527035512	COAD
TCGA-CK-6748-01A	428.354054737745	579.271222527177	1007.62527726492	0.729712526877486	COAD
TCGA-AA-3864-01A	-402.205441752208	338.520905745967	-63.6845360062408	0.827790136275317	COAD
TCGA-A6-6142-01A	539.033785714226	554.857328334245	1093.89111404847	0.720995997842388	COAD
TCGA-A6-2678-01A	-455.587640869492	618.895567649648	163.307926780157	0.808640422384702	COAD
TCGA-CA-5796-01A	-1200.4602951464	444.736535159466	-755.723759986936	0.880416880229863	COAD
TCGA-A6-A567-01A	-791.690334335047	-315.262610710804	-1106.95294504585	0.90368426659686	COAD
TCGA-AA-3713-01A	-687.419881214781	1004.18477783168	316.764896616902	0.795184453261722	COAD
TCGA-A6-6648-01A	-1267.67724839307	-128.657066283826	-1396.33431467689	0.921052612773383	COAD
TCGA-A6-A565-01A	104.482627281475	1759.94120741863	1864.42383470011	0.63818105736471	COAD
TCGA-A6-5660-01A	-313.793784269642	221.552706176677	-92.2410780929653	0.830134598093501	COAD
TCGA-AZ-6601-01A	96.2538139411089	1406.2387751099	1502.49258905101	0.678163382085496	COAD
TCGA-A6-5665-01A	-1278.70807832666	339.885401378088	-938.822676948575	0.892842365748945	COAD
TCGA-5M-AATE-01A	-1120.96220652547	-170.454328497989	-1291.41653502346	0.914945998069118	COAD
TCGA-A6-6780-01B	596.622559008147	1798.67367559987	2395.29623460801	0.576310985444442	COAD
TCGA-CM-6161-01A	-390.344751697212	695.042068213169	304.697316515957	0.796257313076326	COAD
TCGA-AA-A01Q-01A	-1069.79889435739	659.370098558386	-410.428795799006	0.855261524324734	COAD
TCGA-AZ-4313-01A	-1039.15862381292	-35.643301767649	-1074.80192558057	0.901653367421729	COAD
TCGA-A6-6652-01A	-1364.24605857496	-436.839192470946	-1801.0852510459	0.942551470725543	COAD
TCGA-AA-A00E-01A	-496.781361610394	1111.12856728595	614.347205675553	0.767947230195601	COAD
TCGA-F4-6808-01A	-1316.9469133931	-266.128254362332	-1583.07516775543	0.931380307214439	COAD
TCGA-AA-A02W-01A	-1077.10438416602	-239.538784603218	-1316.64316876923	0.916434155569518	COAD
TCGA-DM-A28C-01A	-1507.05752941636	-575.237595314599	-2082.29512473096	0.955534145802407	COAD
TCGA-D5-6927-01A	80.9896221146451	1232.6204543947	1313.61007650934	0.698276102201664	COAD
TCGA-AA-3980-01A	-513.771076320485	1202.28215181943	688.511075498941	0.760928982986057	COAD
TCGA-AA-3681-01A	-745.20038410494	914.102913718512	168.902529613572	0.808157021753902	COAD
TCGA-AA-3492-01A	-449.53692312256	761.032535110601	311.495611988041	0.795653222427846	COAD
TCGA-A6-2671-01A	131.458909677006	547.943871048021	679.402780725028	0.761795790076852	COAD
TCGA-A6-6781-01A	1228.53370454651	1597.01663787866	2825.55034242518	0.523583038021631	COAD
TCGA-D5-6535-01A	-540.604765311409	697.408332694737	156.803567383329	0.809201744756775	COAD
TCGA-AA-A029-01A	-1434.56937551426	-187.829081455803	-1622.39845697006	0.933466136656373	COAD
TCGA-AD-6963-01A	-984.256491168302	738.888309074394	-245.368182093908	0.842456350059199	COAD
TCGA-CM-4747-01A	-511.115725351682	245.18047765403	-265.935247697651	0.84407904227165	COAD
TCGA-NH-A50T-01A	-1367.96242036783	-619.336165791003	-1987.29858615883	0.95132945230601	COAD
TCGA-CM-6168-01A	825.715261051904	1168.63343816845	1994.34869922035	0.623383032754582	COAD
TCGA-AA-3518-01A	-772.731404364507	1006.69178153285	233.960377168345	0.802495775602545	COAD
TCGA-AA-A01T-01A	-1267.40055769297	48.6678090500781	-1218.73274864289	0.910588195287043	COAD
TCGA-RU-A8FL-01A	-2171.28873731612	-665.316493417931	-2836.60523073406	0.982266464225418	COAD
TCGA-A6-6651-01A	1223.46320259229	1627.65463592264	2851.11783851494	0.520381887225779	COAD
TCGA-AA-3850-01A	-289.573632170477	1150.73858854399	861.164956373514	0.744242574328392	COAD
TCGA-AA-3972-01A	-704.184385899607	48.9009016559305	-655.283484243676	0.873330087568542	COAD
TCGA-AA-3812-01A	116.48289485762	906.027611920249	1022.51050677787	0.728216797894263	COAD
TCGA-AY-A69D-01A	-1092.83294124201	-153.478106023401	-1246.31104726542	0.912253899932618	COAD
TCGA-AA-A01Z-01A	-1341.05988322753	-455.702016998844	-1796.76190022637	0.942339279923691	COAD
TCGA-A6-3810-01B	483.9910326552	609.831731672627	1093.82276432783	0.72100295002803	COAD
TCGA-DM-A28H-01A	-1314.26700504655	-553.542535756386	-1867.80954080293	0.945778120155135	COAD
TCGA-G4-6586-01A	-1458.41458179344	735.464794546686	-722.94978724675	0.878125398506403	COAD
TCGA-G4-6317-02A	-1205.03540117266	-545.075840135534	-1750.11124130819	0.940025533730274	COAD
TCGA-D5-6928-01A	1074.54610876247	2989.74137798549	4064.28748674796	0.360887050688997	COAD
TCGA-G4-6315-01A	-1632.28912097487	-471.052025442873	-2103.34114641774	0.956440562375241	COAD
TCGA-D5-6534-01A	1479.2559878079	2216.19594817395	3695.45193598185	0.410825803511131	COAD
TCGA-AA-3664-01A	-1215.10458646675	226.632178518052	-988.472407948695	0.89610091867859	COAD
TCGA-G4-6303-01A	-167.854033606312	161.947667240766	-5.90636636554623	0.82300216717844	COAD
TCGA-AA-3692-01A	-364.159464813414	943.776312882117	579.616848068703	0.771202581288978	COAD
TCGA-AA-3968-01A	-109.726934933736	637.47894244128	527.752007507544	0.776026643166802	COAD
TCGA-F4-6805-01A	610.062925354673	1034.35663202767	1644.41955738234	0.662706750124564	COAD
TCGA-AA-3560-01A	-427.79528128224	724.004731224257	296.209449942017	0.797010424457575	COAD
TCGA-D5-5537-01A	-447.567252146568	-83.5975502384429	-531.16480238501	0.864310546270529	COAD
TCGA-CM-5862-01A	-520.985210208689	-436.421680331367	-957.406890540056	0.89406762567886	COAD
TCGA-A6-5659-01B	-498.558990826984	-368.537245983525	-867.096236810509	0.888051204821235	COAD
TCGA-D5-6932-01A	-213.608011903724	453.186935048074	239.578923144349	0.802003416745725	COAD
TCGA-AA-3982-01A	-165.536760048706	1161.23874893831	995.701988889604	0.730908115301176	COAD
TCGA-DM-A28A-01A	-601.785198768532	-195.168659304503	-796.953858073036	0.88327064776711	COAD
TCGA-CM-6172-01A	-455.500991198331	120.834833675861	-334.66615752247	0.849445850896795	COAD
TCGA-D5-6930-01A	86.1718724446748	1079.75087822244	1165.92275066711	0.713629102516211	COAD
TCGA-D5-6529-01A	454.14274755698	1463.03088751346	1917.17363507044	0.632200710964594	COAD
TCGA-A6-2683-01A	-1083.35976193447	31.4448178760716	-1051.9149440584	0.900195415486288	COAD
TCGA-CK-5913-01A	-358.35123715071	774.425336912882	416.074099762172	0.786260991829962	COAD
TCGA-AA-3977-01A	-384.782749357111	860.940768783076	476.158019425965	0.780780886255442	COAD
TCGA-AA-3496-01A	258.835156024915	1185.78852997569	1444.6236860006	0.684381531236345	COAD
TCGA-D5-5540-01A	-882.197081699388	76.283358530387	-805.913723169001	0.883886534912243	COAD
TCGA-AD-6901-01A	493.880068578733	964.314395208129	1458.19446378686	0.682927735271783	COAD
TCGA-AA-A01F-01A	-1756.7521970724	-192.643101741515	-1949.39529881391	0.94960012014297	COAD
TCGA-AA-3552-01A	-566.60432129397	1153.19248205172	586.588160757749	0.770550750282378	COAD
TCGA-F4-6855-01A	759.188308377181	425.891122018448	1185.07943039563	0.711656426112452	COAD
TCGA-AD-5900-01A	-121.400546434399	992.905075477977	871.504529043578	0.743228011822836	COAD
TCGA-AA-3979-01A	-1237.47844237073	-135.113969409976	-1372.5924117807	0.919689816213666	COAD
TCGA-AA-A01I-01A	-1247.75027763367	176.180809326907	-1071.56946830677	0.9014480694281	COAD
TCGA-AA-A03F-01A	-1176.436863446	519.755950067241	-656.680913378757	0.873429992184059	COAD
TCGA-A6-3810-01A	475.702353186704	976.73175626295	1452.43410944965	0.683545155786669	COAD
TCGA-3L-AA1B-01A	-588.731437829653	230.801294617638	-357.930143212016	0.851242845756402	COAD
TCGA-AA-3693-01A	-991.898280509881	78.6145686503753	-913.283711859505	0.891147740674653	COAD
TCGA-AA-3502-01A	-1355.29882102297	596.922710926748	-758.376110096219	0.880601435985009	COAD
TCGA-AA-A02E-01A	-1198.84771415388	72.2327295848139	-1126.61498456907	0.904916352834891	COAD
TCGA-A6-5661-01B	417.375645263516	1342.30459491503	1759.68024017854	0.649942274512003	COAD
TCGA-CM-4746-01A	-1325.84426657443	67.6684964514157	-1258.17577012301	0.912965920850677	COAD
TCGA-G4-6295-01A	-802.108164815528	936.117281642457	134.009116826929	0.811163066773344	COAD
TCGA-AA-A01C-01A	-276.606911663595	168.635373926462	-107.971537737134	0.831419824325735	COAD
TCGA-G4-6588-01A	-685.834349016489	459.316462036333	-226.517886980156	0.840962362739239	COAD
TCGA-A6-2680-01A	-528.088363114092	538.386864113977	10.2985009998848	0.82164865521548	COAD
TCGA-QG-A5YV-01A	-1314.59244877276	-64.7855163281859	-1379.37796510095	0.920080450958867	COAD
TCGA-AA-3561-01A	-890.788638844139	275.952591352826	-614.836047491313	0.870422523199789	COAD
TCGA-AA-3525-01A	-981.815167418606	617.854180948132	-363.960986470474	0.851707070638403	COAD
TCGA-AA-3531-01A	-1111.21004271929	-33.3093963142157	-1144.5194390335	0.906031746166	COAD
TCGA-AA-3973-01A	-711.71344381729	-82.1054447871553	-793.818888604445	0.883054793991678	COAD
TCGA-AA-3527-01A	-41.6709665772043	923.55983813443	881.888871557226	0.742207333152031	COAD
TCGA-AA-3555-01A	-279.814742498078	394.070989931058	114.25624743298	0.812855335735811	COAD
TCGA-RQ-A6JB-01A	1207.25555581844	3252.21400384983	4459.46955966827	0.306211425192694	DLBC
TCGA-FF-8046-01A	491.701093660766	2974.78474611689	3466.48583977765	0.441230329634613	DLBC
TCGA-FF-A7CW-01A	-326.276331525344	3229.76293723256	2903.48660570722	0.513802279824497	DLBC
TCGA-RQ-A68N-01A	489.278042651172	3330.02055339206	3819.29859604323	0.394184555398416	DLBC
TCGA-FM-8000-01A	214.416345122494	2886.9736105731	3101.3899556956	0.488666828234989	DLBC
TCGA-GR-7351-01A	228.919286408605	3013.02068909016	3241.93997549876	0.470564073507393	DLBC
TCGA-FA-A4XK-01A	489.986680517012	2969.06977310273	3459.05645361974	0.442208717914863	DLBC
TCGA-GS-A9TT-01A	-158.998461261855	2437.40281642161	2278.40435515975	0.59024780815527	DLBC
TCGA-FF-8062-01A	290.186270878093	3219.89915272532	3510.08542360341	0.435478089753311	DLBC
TCGA-G8-6326-01A	807.279803418643	3779.09525651034	4586.37505992898	0.288425903113337	DLBC
TCGA-GS-A9TX-01A	-68.4198341221362	3407.90826596112	3339.48843183899	0.457881685196664	DLBC
TCGA-GS-A9U3-01A	600.53454072238	3642.24558372281	4242.78012444519	0.336331008868178	DLBC
TCGA-GS-A9TV-01A	412.525495014949	3870.5022770938	4283.02777210875	0.330761454823587	DLBC
TCGA-FF-A7CR-01A	495.987402063653	3745.27098551644	4241.25838758009	0.336541360922589	DLBC
TCGA-GS-A9U4-01A	903.313941126487	3570.54190225587	4473.85584338235	0.304200444866117	DLBC
TCGA-GS-A9TZ-01A	370.364061352959	3514.71199321052	3885.07605456348	0.385292733928368	DLBC
TCGA-GR-7353-01A	90.4260073576877	2941.67495033836	3032.10095769605	0.497515141415274	DLBC
TCGA-GS-A9TQ-01A	46.0644138098264	2651.65903607849	2697.72344988832	0.539475964612323	DLBC
TCGA-GR-A4D9-01B	670.265993470544	3174.13264892479	3844.39864239534	0.390795812649502	DLBC
TCGA-FF-8043-01A	205.630651207485	2641.32382653055	2846.95447773803	0.52090365711143	DLBC
TCGA-FF-8041-01A	115.167406977722	2998.70391813063	3113.87132510835	0.487067538161651	DLBC
TCGA-GR-A4D5-01A	996.086148276935	3591.40716113743	4587.49330941436	0.288268729018706	DLBC
TCGA-G8-6907-01A	-335.634763410144	2520.95982019303	2185.32505678289	0.601221417521836	DLBC
TCGA-FA-A82F-01A	683.522240419794	2880.40977205479	3563.93201247458	0.4283493361869	DLBC
TCGA-FF-A7CQ-01A	126.643016823726	3375.12524414283	3501.76826096655	0.436576784989644	DLBC
TCGA-VB-A8QN-01A	152.12673736691	2847.02721817162	2999.15395553853	0.501704526848198	DLBC
TCGA-G8-6324-01A	37.1807257585069	3228.68152433214	3265.86225009065	0.467462740127948	DLBC
TCGA-G8-6914-01A	1011.88548089976	3258.31062558309	4270.19610648285	0.332538390545502	DLBC
TCGA-G8-6325-01A	339.875860915666	3451.41456357813	3791.2904244938	0.397959603526113	DLBC
